id,src_ip,dst_ip,packets,octets,start_time,start_msec,end_time,end_msec,src_port,dst_port,tcp_flags,prot
9979,2463760020,3752921779,14,1268,1222173789,937,1222173794,502,1603,22,27,6
9980,3752921484,2463760020,16,1735,1222173789,990,1222173794,354,22,3509,27,6
9981,2463760020,3752982010,14,1272,1222173790,31,1222173794,351,4934,22,27,6
9982,3752921750,2463760020,14,1631,1222173790,75,1222173794,536,22,2539,27,6
9983,2463760020,3752923124,12,1152,1222173790,111,1222173794,665,1678,22,27,6
9984,2463760020,3752921425,14,1268,1222173790,121,1222173794,507,2223,22,27,6
9985,2463760020,3752981898,12,1152,1222173790,139,1222173794,105,4862,22,27,6
9986,3752919359,2463760020,14,1623,1222173790,152,1222173794,601,22,4753,27,6
9987,3752921779,2463760020,14,1631,1222173790,200,1222173794,502,22,1603,27,6
9988,3752982010,2463760020,17,2479,1222173790,265,1222173794,351,22,4934,27,6
9989,3752923124,2463760020,14,1631,1222173790,353,1222173794,665,22,1678,27,6
9990,3752981898,2463760020,15,1991,1222173790,367,1222173794,105,22,4862,27,6
9991,3752921425,2463760020,16,1739,1222173790,374,1222173794,507,22,2223,27,6
9992,2463760020,3752981984,12,1152,1222173790,403,1222173794,455,3223,22,27,6
9993,2463760020,3752921533,12,1168,1222173790,640,1222173794,691,1920,22,27,6
9994,3752981984,2463760020,15,2368,1222173790,646,1222173794,455,22,3223,27,6
9995,3752921533,2463760020,13,2259,1222173790,878,1222173794,691,22,1920,27,6
9996,2463760020,3752981973,15,1320,1222173790,935,1222173794,952,1776,22,27,6
9997,3752981973,2463760020,16,2431,1222173791,170,1222173794,952,22,1776,27,6
9998,2463760020,3752920873,12,1152,1222173791,496,1222173794,47,3110,22,27,6
9999,2463760020,3752981140,12,1152,1222173791,565,1222173794,115,4871,22,27,6
10000,2463760020,3752923595,12,1152,1222173791,584,1222173794,31,2329,22,27,6
10001,2463760020,3752923593,12,1152,1222173791,728,1222173794,219,2413,22,27,6
10002,3752920873,2463760020,13,1944,1222173791,770,1222173794,47,22,3110,27,6
10003,3752981140,2463760020,12,1895,1222173791,798,1222173794,115,22,4871,27,6
10004,3752923595,2463760020,13,1914,1222173791,835,1222173794,31,22,2329,27,6
10005,2463760020,3752923146,12,1152,1222173791,846,1222173794,104,2634,22,27,6
10006,2463760020,3752981001,12,1152,1222173791,911,1222173794,342,4981,22,27,6
10007,2463760020,3752980558,13,1204,1222173791,938,1222173794,5,2504,22,27,6
10008,2463760020,3752981028,12,1152,1222173791,970,1222173794,292,3272,22,27,6
10009,3752923593,2463760020,13,1914,1222173791,973,1222173794,219,22,2413,27,6
10010,2463760020,3752980938,12,1152,1222173791,975,1222173794,277,4956,22,27,6
10011,2463760020,3752980937,12,1152,1222173792,62,1222173794,583,3876,22,27,6
10012,2463760020,3752981959,12,1152,1222173792,65,1222173794,553,4613,22,27,6
10013,3752923146,2463760020,12,2244,1222173792,84,1222173794,104,22,2634,27,6
10014,2463760020,3752981003,12,1152,1222173792,149,1222173794,572,4256,22,27,6
10015,3752980558,2463760020,15,2033,1222173792,155,1222173794,5,22,2504,27,6
10016,3752981001,2463760020,12,1865,1222173792,164,1222173794,342,22,4981,27,6
10017,3752981028,2463760020,14,2073,1222173792,188,1222173794,292,22,3272,27,6
10018,3752980938,2463760020,12,1865,1222173792,208,1222173794,277,22,4956,27,6
10019,2463760020,3752923138,12,1152,1222173792,251,1222173794,455,4942,22,27,6
10020,3752981959,2463760020,12,1865,1222173792,317,1222173794,553,22,4613,27,6
10021,3752980937,2463760020,12,1865,1222173792,317,1222173794,583,22,3876,27,6
10022,2463760020,3752981991,12,1152,1222173792,321,1222173794,971,4332,22,27,6
10023,3752981003,2463760020,12,1980,1222173792,378,1222173794,572,22,4256,27,6
10024,2463760020,3752981025,12,1152,1222173792,436,1222173794,879,1874,22,27,6
10025,2463760020,3752980555,12,1152,1222173792,443,1222173794,798,1750,22,27,6
10026,3752923138,2463760020,12,2244,1222173792,483,1222173794,455,22,4942,27,6
10027,3752981991,2463760020,16,1963,1222173792,576,1222173794,971,22,4332,27,6
10028,3752980555,2463760020,12,1865,1222173792,702,1222173794,798,22,1750,27,6
10029,3752981025,2463760020,14,1981,1222173792,705,1222173794,879,22,1874,27,6
10030,2463760020,3752923136,12,1152,1222173792,725,1222173794,830,4407,22,27,6
10031,2463760020,3752981982,12,1152,1222173792,827,1222173794,917,4806,22,27,6
10032,2463760020,3752923137,12,1152,1222173792,855,1222173794,925,3491,22,27,6
10033,3752923136,2463760020,13,2296,1222173792,946,1222173794,830,22,4407,27,6
10034,3752981982,2463760020,13,1917,1222173793,39,1222173794,917,22,4806,27,6
10035,3752923137,2463760020,12,2244,1222173793,72,1222173794,925,22,3491,27,6
10036,2463760020,3752980874,13,1212,1222173787,450,1222173795,747,1435,22,27,6
10037,2463760020,3752920608,14,1268,1222173788,583,1222173795,522,1445,22,27,6
10038,3752920608,2463760020,16,1747,1222173789,78,1222173795,522,22,1445,27,6
10039,2463760020,3752920841,14,1268,1222173789,437,1222173795,467,1237,22,27,6
10040,3752980872,2463760020,15,2368,1222173789,520,1222173795,37,22,2806,31,6
10041,2463760020,3752921478,15,1320,1222173789,884,1222173795,477,4767,22,27,6
10042,3752920841,2463760020,14,1623,1222173789,912,1222173795,467,22,1237,27,6
10043,3752921478,2463760020,15,1683,1222173790,135,1222173795,477,22,4767,27,6
10044,2463760020,3752922103,12,1152,1222173790,268,1222173795,18,3096,22,27,6
10045,2463760020,3752921448,12,1152,1222173790,389,1222173795,186,2639,22,27,6
10046,2463760020,3752920928,14,1268,1222173790,422,1222173795,59,2663,22,27,6
10047,3752922103,2463760020,14,1631,1222173790,524,1222173795,18,22,3096,27,6
10048,3752920928,2463760020,14,1623,1222173790,666,1222173795,59,22,2663,27,6
10049,3752921448,2463760020,15,1675,1222173790,729,1222173795,186,22,2639,27,6
10050,2463760020,3752981903,12,1152,1222173790,878,1222173795,16,4252,22,27,6
10051,2463760020,3752980516,12,1152,1222173790,987,1222173795,799,4190,22,27,6
10052,2463760020,3752920950,12,1152,1222173790,992,1222173795,660,1271,22,27,6
10053,3752980874,2463760020,12,2191,1222173791,7,1222173795,747,22,1435,27,6
10054,2463760020,3752921428,12,1152,1222173791,28,1222173795,435,1369,22,27,6
10055,2463760020,3752921446,14,1268,1222173791,91,1222173795,822,4484,22,27,6
10056,3752981903,2463760020,14,2316,1222173791,115,1222173795,16,22,4252,27,6
10057,3752920950,2463760020,14,1631,1222173791,265,1222173795,660,22,1271,27,6
10058,3752980516,2463760020,14,2400,1222173791,273,1222173795,799,22,4190,27,6
10059,2463760020,3752922016,12,1152,1222173791,275,1222173795,867,1753,22,27,6
10060,3752921428,2463760020,14,1631,1222173791,299,1222173795,435,22,1369,27,6
10061,3752921446,2463760020,14,1631,1222173791,331,1222173795,822,22,4484,27,6
10062,2463760020,3752922121,12,1152,1222173791,366,1222173795,911,2348,22,27,6
10063,2463760020,3752923178,12,1152,1222173791,473,1222173795,321,1240,22,27,6
10064,3752922016,2463760020,14,1623,1222173791,529,1222173795,867,22,1753,27,6
10065,3752922121,2463760020,14,1903,1222173791,598,1222173795,911,22,2348,27,6
10066,3752923178,2463760020,15,2380,1222173791,691,1222173795,321,22,1240,27,6
10067,2463760020,3752980803,12,1168,1222173791,980,1222173795,456,4971,22,27,6
10068,2463760020,3752980802,12,1152,1222173791,982,1222173795,618,1048,22,27,6
10069,3752980803,2463760020,14,2311,1222173792,213,1222173795,456,22,4971,27,6
10070,3752980802,2463760020,14,2311,1222173792,225,1222173795,618,22,1048,27,6
10071,2463760020,3752923613,12,1168,1222173792,581,1222173795,73,1350,22,27,6
10072,3752923613,2463760020,10,1765,1222173792,820,1222173795,73,22,1350,27,6
10073,2463760020,3752980805,13,1204,1222173792,871,1222173795,459,3996,22,27,6
10074,2463760020,3752981087,12,1152,1222173792,941,1222173795,249,3840,22,27,6
10075,2463760020,3752982003,12,1152,1222173793,19,1222173795,363,4266,22,27,6
10076,2463760020,3752921531,12,1152,1222173793,85,1222173795,339,1627,22,27,6
10077,3752980805,2463760020,12,2171,1222173793,100,1222173795,690,22,3996,31,6
10078,2463760020,3752980554,12,1152,1222173793,121,1222173795,181,2976,22,27,6
10079,3752981087,2463760020,12,1865,1222173793,184,1222173795,249,22,3840,27,6
10080,3752982003,2463760020,14,2097,1222173793,261,1222173795,363,22,4266,27,6
10081,2463760020,3752921493,12,1152,1222173793,304,1222173795,542,3222,22,27,6
10082,2463760020,3752980939,12,1152,1222173793,312,1222173795,584,2456,22,27,6
10083,3752921531,2463760020,12,2213,1222173793,327,1222173795,339,22,1627,27,6
10084,3752980554,2463760020,14,1981,1222173793,336,1222173795,181,22,2976,27,6
10085,3752921493,2463760020,14,2317,1222173793,539,1222173795,543,22,3222,27,6
10086,3752980939,2463760020,14,1981,1222173793,556,1222173795,584,22,2456,27,6
10087,2463760020,3752980558,12,1152,1222173793,785,1222173795,845,2558,22,27,6
10088,2463760020,3752923146,12,1152,1222173793,865,1222173795,934,2693,22,27,6
10089,3752980558,2463760020,12,1865,1222173794,1,1222173795,845,22,2558,27,6
10090,3752923146,2463760020,14,2360,1222173794,82,1222173795,934,22,2693,27,6
10091,2463760020,3752922095,12,1152,1222173790,199,1222173796,670,4583,22,27,6
10092,3752922095,2463760020,14,1631,1222173790,655,1222173796,670,22,4583,27,6
10093,2463760020,3752923125,13,1204,1222173791,478,1222173796,172,4425,22,27,6
10094,2463760020,3752921480,12,1152,1222173791,528,1222173796,306,2301,22,27,6
10095,2463760020,3752923131,14,1268,1222173791,614,1222173796,117,3413,22,27,6
10096,2463760020,3752919089,12,1152,1222173791,753,1222173796,555,2184,22,27,6
10097,3752923125,2463760020,14,1631,1222173791,753,1222173796,172,22,4425,27,6
10098,3752921480,2463760020,14,1631,1222173791,789,1222173796,306,22,2301,27,6
10099,2463760020,3752921449,12,1152,1222173791,831,1222173796,520,4343,22,27,6
10100,3752923131,2463760020,16,1747,1222173791,899,1222173796,117,22,3413,27,6
10101,2463760020,3752919597,12,1152,1222173791,965,1222173796,616,1322,22,27,6
10102,3752919089,2463760020,14,1623,1222173792,22,1222173796,555,22,2184,27,6
10103,3752921449,2463760020,16,1727,1222173792,89,1222173796,525,22,4343,27,6
10104,2463760020,3752921905,14,1268,1222173792,153,1222173796,765,3282,22,27,6
10105,3752919597,2463760020,15,1675,1222173792,213,1222173796,616,22,1322,27,6
10106,3752921905,2463760020,15,1683,1222173792,408,1222173796,765,22,3282,27,6
10107,2463760020,3752980625,12,1152,1222173792,945,1222173796,723,3745,22,27,6
10108,3752980625,2463760020,14,2316,1222173793,193,1222173796,723,22,3745,27,6
10109,2463760020,3752981152,15,1400,1222173793,498,1222173796,756,3415,22,27,6
10110,2463760020,3752981031,12,1152,1222173793,618,1222173796,198,4027,22,27,6
10111,3752981152,2463760020,15,2157,1222173793,740,1222173796,756,22,3415,27,6
10112,2463760020,3752923595,12,1152,1222173793,793,1222173796,270,2392,22,27,6
10113,2463760020,3752920873,12,1152,1222173793,796,1222173796,312,3177,22,27,6
10114,2463760020,3752981140,12,1152,1222173793,880,1222173796,219,4940,22,27,6
10115,2463760020,3752923593,12,1152,1222173793,967,1222173796,446,2482,22,27,6
10116,3752981031,2463760020,12,2191,1222173793,970,1222173796,198,22,4027,27,6
10117,2463760020,3752980938,12,1152,1222173794,15,1222173796,299,1042,22,27,6
10118,3752923595,2463760020,14,1978,1222173794,27,1222173796,270,22,2392,27,6
10119,3752920873,2463760020,13,1944,1222173794,47,1222173796,312,22,3177,27,6
10120,2463760020,3752981028,12,1152,1222173794,57,1222173796,557,3335,22,27,6
10121,2463760020,3752981001,12,1152,1222173794,93,1222173796,522,1073,22,27,6
10122,3752981140,2463760020,12,1895,1222173794,115,1222173796,219,22,4940,27,6
10123,3752923593,2463760020,13,1914,1222173794,215,1222173796,446,22,2482,27,6
10124,2463760020,3752923138,12,1152,1222173794,221,1222173796,548,1025,22,27,6
10125,3752980938,2463760020,14,1981,1222173794,272,1222173796,299,22,1042,27,6
10126,2463760020,3752981959,12,1152,1222173794,290,1222173796,743,4682,22,27,6
10127,3752981028,2463760020,14,2061,1222173794,297,1222173796,557,22,3335,27,6
10128,2463760020,3752981003,12,1152,1222173794,301,1222173796,643,4324,22,27,6
10129,2463760020,3752980937,12,1168,1222173794,304,1222173796,795,3949,22,27,6
10130,3752981001,2463760020,13,1917,1222173794,330,1222173796,522,22,1073,27,6
10131,3752923138,2463760020,12,2244,1222173794,466,1222173796,548,22,1025,27,6
10132,2463760020,3752980555,12,1152,1222173794,549,1222173796,806,1817,22,27,6
10133,3752981959,2463760020,12,1865,1222173794,549,1222173796,743,22,4682,27,6
10134,3752980937,2463760020,12,1865,1222173794,575,1222173796,795,22,3949,27,6
10135,3752981003,2463760020,14,2096,1222173794,576,1222173796,643,22,4324,27,6
10136,2463760020,3752923136,12,1152,1222173794,607,1222173796,907,4472,22,27,6
10137,2463760020,3752923137,12,1152,1222173794,707,1222173796,876,3555,22,27,6
10138,3752980555,2463760020,14,1981,1222173794,786,1222173796,806,22,1817,27,6
10139,3752923136,2463760020,12,2244,1222173794,850,1222173796,907,22,4472,27,6
10140,3752923137,2463760020,12,2244,1222173794,935,1222173796,876,22,3555,27,6
10141,2463760020,3752923595,4,216,1222173796,31,1222173796,617,2459,22,19,6
10142,3752923595,2463760020,3,164,1222173796,254,1222173796,842,22,2459,19,6
10143,2463760020,3752922302,12,1152,1222173791,426,1222173797,708,1763,22,27,6
10144,3752922302,2463760020,15,1683,1222173791,699,1222173797,708,22,1763,27,6
10145,2463760020,3752919472,14,1268,1222173792,85,1222173797,53,2124,22,27,6
10146,2463760020,3752923123,14,1268,1222173792,208,1222173797,22,2114,22,27,6
10147,2463760020,3752921444,13,1220,1222173792,348,1222173797,526,2908,22,27,6
10148,3752919472,2463760020,16,1739,1222173792,397,1222173797,53,22,2124,27,6
10149,3752923123,2463760020,15,1683,1222173792,460,1222173797,22,22,2114,27,6
10150,2463760020,3752920727,14,1268,1222173792,507,1222173797,575,1229,22,27,6
10151,2463760020,3752923599,12,1152,1222173792,608,1222173797,420,2793,22,27,6
10152,3752921444,2463760020,17,1799,1222173792,610,1222173797,525,22,2908,27,6
10153,2463760020,3752921642,14,1284,1222173792,753,1222173797,687,2128,22,27,6
10154,3752920727,2463760020,16,1735,1222173792,836,1222173797,575,22,1229,27,6
10155,3752923599,2463760020,15,2047,1222173792,838,1222173797,420,22,2793,27,6
10156,2463760020,3752921453,12,1152,1222173792,863,1222173797,569,4197,22,27,6
10157,2463760020,3752981889,14,1256,1222173792,876,1222173797,76,3388,22,27,6
10158,2463760020,3752921659,14,1268,1222173792,935,1222173797,650,3976,22,27,6
10159,2463760020,3752980779,12,1152,1222173792,951,1222173797,528,2873,22,27,6
10160,3752921642,2463760020,14,1631,1222173793,15,1222173797,687,22,2128,27,6
10161,2463760020,3752919103,14,1268,1222173793,54,1222173797,604,3016,22,27,6
10162,2463760020,3752921844,12,1152,1222173793,65,1222173797,921,3289,22,27,6
10163,2463760020,3752921447,12,1152,1222173793,80,1222173797,882,2018,22,27,6
10164,3752981889,2463760020,17,2467,1222173793,92,1222173797,76,22,3388,27,6
10165,2463760020,3752922049,12,1152,1222173793,104,1222173797,818,4414,22,27,6
10166,3752921453,2463760020,14,1623,1222173793,108,1222173797,569,22,4197,27,6
10167,3752980779,2463760020,14,2396,1222173793,177,1222173797,528,22,2873,27,6
10168,2463760020,3752923130,14,1268,1222173793,185,1222173797,934,4953,22,27,6
10169,3752921659,2463760020,14,1631,1222173793,198,1222173797,650,22,3976,27,6
10170,2463760020,3752921477,14,1268,1222173793,228,1222173797,744,1344,22,27,6
10171,2463760020,3752922057,12,1152,1222173793,267,1222173797,995,1429,22,27,6
10172,3752921447,2463760020,14,1631,1222173793,338,1222173797,882,22,2018,27,6
10173,3752919103,2463760020,14,1631,1222173793,344,1222173797,604,22,3016,27,6
10174,3752922049,2463760020,16,1739,1222173793,371,1222173797,818,22,4414,27,6
10175,2463760020,3752980517,12,1152,1222173793,380,1222173797,316,1397,22,27,6
10176,3752923130,2463760020,14,1631,1222173793,426,1222173797,934,22,4953,27,6
10177,3752921477,2463760020,14,1623,1222173793,471,1222173797,744,22,1344,27,6
10178,3752921844,2463760020,14,1631,1222173793,490,1222173797,921,22,3289,27,6
10179,3752922057,2463760020,14,1623,1222173793,516,1222173797,995,22,1429,27,6
10180,2463760020,3752921514,12,1152,1222173793,623,1222173797,221,1781,22,27,6
10181,3752980517,2463760020,14,1969,1222173793,687,1222173797,316,22,1397,27,6
10182,2463760020,3752981897,16,1384,1222173793,716,1222173797,905,4736,22,27,6
10183,3752921514,2463760020,14,2356,1222173793,857,1222173797,221,22,1781,27,6
10184,3752981897,2463760020,16,2420,1222173793,932,1222173797,905,22,4736,27,6
10185,2463760020,3752981025,12,1152,1222173794,601,1222173797,55,1943,22,27,6
10186,2463760020,3752981982,12,1152,1222173794,703,1222173797,19,4870,22,27,6
10187,2463760020,3752981991,12,1168,1222173794,709,1222173797,153,4407,22,27,6
10188,2463760020,3752923613,12,1152,1222173794,806,1222173797,289,1426,22,27,6
10189,3752981025,2463760020,12,1865,1222173794,875,1222173797,55,22,1943,27,6
10190,3752981982,2463760020,13,1917,1222173794,941,1222173797,19,22,4870,27,6
10191,3752981991,2463760020,14,1847,1222173794,944,1222173797,152,22,4407,27,6
10192,2463760020,3752980554,12,1152,1222173794,962,1222173797,116,3034,22,27,6
10193,2463760020,3752981087,12,1152,1222173794,998,1222173797,368,3908,22,27,6
10194,3752923613,2463760020,10,1765,1222173795,38,1222173797,289,22,1426,27,6
10195,2463760020,3752921531,12,1152,1222173795,102,1222173797,982,1689,22,27,6
10196,2463760020,3752982003,12,1152,1222173795,114,1222173797,417,4334,22,27,6
10197,3752980554,2463760020,12,1865,1222173795,205,1222173797,116,22,3034,27,6
10198,2463760020,3752980805,12,1152,1222173795,218,1222173797,884,4074,22,27,6
10199,3752981087,2463760020,13,1917,1222173795,253,1222173797,368,22,3908,27,6
10200,2463760020,3752921493,12,1152,1222173795,307,1222173797,552,3286,22,27,6
10201,3752921531,2463760020,12,2213,1222173795,335,1222173797,982,22,1689,27,6
10202,2463760020,3752980939,12,1152,1222173795,338,1222173797,660,2520,22,27,6
10203,3752982003,2463760020,13,2033,1222173795,351,1222173797,421,22,4334,27,6
10204,3752980805,2463760020,11,2131,1222173795,435,1222173797,884,22,4074,27,6
10205,3752921493,2463760020,13,2265,1222173795,544,1222173797,552,22,3286,27,6
10206,3752980939,2463760020,14,1981,1222173795,588,1222173797,660,22,2520,27,6
10207,2463760020,3752980558,12,1152,1222173795,628,1222173797,871,2618,22,27,6
10208,2463760020,3752923146,12,1152,1222173795,715,1222173797,797,2752,22,27,6
10209,3752980558,2463760020,14,1981,1222173795,867,1222173797,871,22,2618,27,6
10210,3752923146,2463760020,12,2244,1222173795,933,1222173797,797,22,2752,27,6
10211,3752981911,2463760020,1,52,1222173797,72,1222173797,72,22,1897,17,6
10212,2463760020,3752981911,1,40,1222173797,72,1222173797,72,1897,22,4,6
10213,2463760020,3752981891,12,1152,1222173789,471,1222173798,656,1721,22,27,6
10214,3752981891,2463760020,12,1865,1222173790,164,1222173798,656,22,1721,27,6
10215,2463760020,3752921432,15,1332,1222173790,414,1222173798,205,3738,22,27,6
10216,3752921432,2463760020,17,1787,1222173790,683,1222173798,205,22,3738,27,6
10217,2463760020,3752980877,12,1152,1222173792,874,1222173798,243,1468,22,27,6
10218,2463760020,3752922297,14,1268,1222173793,274,1222173798,226,2069,22,27,6
10219,2463760020,3752920934,12,1152,1222173793,410,1222173798,163,1924,22,27,6
10220,2463760020,3752921443,15,1464,1222173793,441,1222173798,829,2910,22,27,6
10221,3752980877,2463760020,13,1917,1222173793,481,1222173798,243,22,1468,27,6
10222,3752922297,2463760020,14,1623,1222173793,533,1222173798,226,22,2069,27,6
10223,2463760020,3752919153,14,1268,1222173793,631,1222173798,534,3732,22,27,6
10224,3752920934,2463760020,14,1631,1222173793,658,1222173798,163,22,1924,27,6
10225,3752921443,2463760020,14,1631,1222173793,685,1222173798,829,22,2910,27,6
10226,2463760020,3752922081,14,1308,1222173793,783,1222173798,903,2359,22,27,6
10227,2463760020,3752981898,12,1152,1222173793,877,1222173798,48,4966,22,27,6
10228,2463760020,3752921638,12,1152,1222173793,878,1222173798,512,3930,22,27,6
10229,3752919153,2463760020,14,1623,1222173793,903,1222173798,534,22,3732,27,6
10230,2463760020,3752922046,12,1152,1222173793,917,1222173798,732,2440,22,27,6
10231,3752981898,2463760020,14,1927,1222173794,105,1222173798,48,22,4966,27,6
10232,2463760020,3752982010,14,1256,1222173794,107,1222173798,399,1075,22,27,6
10233,2463760020,3752921484,14,1268,1222173794,108,1222173798,687,3641,22,27,6
10234,3752921638,2463760020,16,1747,1222173794,132,1222173798,512,22,3930,27,6
10235,3752922046,2463760020,14,1631,1222173794,171,1222173798,732,22,2440,27,6
10236,2463760020,3752981984,12,1152,1222173794,219,1222173798,121,3331,22,27,6
10237,2463760020,3752921779,14,1268,1222173794,227,1222173798,866,1727,22,27,6
10238,2463760020,3752921425,14,1268,1222173794,250,1222173798,971,2343,22,27,6
10239,2463760020,3752921750,12,1152,1222173794,272,1222173798,833,2675,22,27,6
10240,2463760020,3752919359,12,1152,1222173794,345,1222173798,925,4888,22,27,6
10241,3752982010,2463760020,16,2415,1222173794,355,1222173798,399,22,1075,27,6
10242,3752921484,2463760020,15,1675,1222173794,360,1222173798,687,22,3641,27,6
10243,2463760020,3752923124,12,1152,1222173794,417,1222173798,901,1807,22,27,6
10244,2463760020,3752921533,12,1152,1222173794,452,1222173798,363,2036,22,27,6
10245,3752981984,2463760020,15,2368,1222173794,455,1222173798,121,22,3331,27,6
10246,3752921779,2463760020,16,1747,1222173794,497,1222173798,866,22,1727,27,6
10247,3752921425,2463760020,14,1623,1222173794,506,1222173798,971,22,2343,27,6
10248,3752921750,2463760020,14,1623,1222173794,527,1222173798,833,22,2675,27,6
10249,3752919359,2463760020,14,1631,1222173794,597,1222173798,925,22,4888,27,6
10250,3752923124,2463760020,15,1683,1222173794,660,1222173798,901,22,1807,27,6
10251,3752921533,2463760020,14,2311,1222173794,684,1222173798,363,22,2036,27,6
10252,2463760020,3752981973,15,1320,1222173794,711,1222173798,842,1893,22,27,6
10253,2463760020,3752981903,12,1152,1222173794,775,1222173798,771,4373,22,27,6
10254,3752981973,2463760020,16,2431,1222173794,936,1222173798,842,22,1893,27,6
10255,3752981903,2463760020,14,2316,1222173795,12,1222173798,771,22,4373,27,6
10256,2463760020,3752923178,12,1152,1222173795,103,1222173798,934,1352,22,27,6
10257,3752923178,2463760020,15,2380,1222173795,331,1222173798,934,22,1352,27,6
10258,2463760020,3752981031,12,1152,1222173795,950,1222173798,531,4097,22,27,6
10259,2463760020,3752981140,12,1152,1222173795,986,1222173798,228,1025,22,27,6
10260,2463760020,3752920873,12,1152,1222173796,23,1222173798,589,3242,22,27,6
10261,2463760020,3752980938,12,1152,1222173796,53,1222173798,336,1102,22,27,6
10262,3752981031,2463760020,14,2307,1222173796,193,1222173798,531,22,4097,27,6
10263,2463760020,3752923593,12,1152,1222173796,207,1222173798,752,2544,22,27,6
10264,3752981140,2463760020,12,1895,1222173796,219,1222173798,228,22,1025,27,6
10265,2463760020,3752981001,12,1152,1222173796,281,1222173798,584,1135,22,27,6
10266,3752980938,2463760020,12,1865,1222173796,294,1222173798,336,22,1102,27,6
10267,2463760020,3752923138,12,1152,1222173796,301,1222173798,405,1085,22,27,6
10268,3752920873,2463760020,15,2060,1222173796,312,1222173798,589,22,3242,27,6
10269,2463760020,3752981028,12,1152,1222173796,312,1222173798,751,3401,22,27,6
10270,2463760020,3752981003,12,1152,1222173796,397,1222173798,492,4380,22,27,6
10271,3752923593,2463760020,13,1914,1222173796,452,1222173798,752,22,2544,27,6
10272,2463760020,3752981959,12,1152,1222173796,493,1222173798,819,4741,22,27,6
10273,3752981001,2463760020,14,1969,1222173796,504,1222173798,584,22,1135,27,6
10274,3752923138,2463760020,12,2244,1222173796,522,1222173798,405,22,1085,27,6
10275,3752981028,2463760020,12,1957,1222173796,549,1222173798,751,22,3401,27,6
10276,2463760020,3752980555,12,1152,1222173796,565,1222173798,928,1873,22,27,6
10277,3752981003,2463760020,12,1980,1222173796,609,1222173798,492,22,4380,27,6
10278,2463760020,3752923137,12,1152,1222173796,645,1222173798,911,3609,22,27,6
10279,2463760020,3752923136,12,1152,1222173796,663,1222173798,956,4529,22,27,6
10280,3752981959,2463760020,12,1865,1222173796,727,1222173798,819,22,4741,27,6
10281,2463760020,3752981982,12,1152,1222173796,779,1222173798,980,4929,22,27,6
10282,3752980555,2463760020,12,1865,1222173796,812,1222173798,928,22,1873,27,6
10283,3752923137,2463760020,12,2244,1222173796,884,1222173798,911,22,3609,27,6
10284,3752923136,2463760020,14,2360,1222173796,904,1222173798,956,22,4529,27,6
10285,3752981982,2463760020,12,1865,1222173797,5,1222173798,979,22,4929,27,6
10286,2463760020,3752980872,12,1152,1222173793,908,1222173799,318,2952,22,27,6
10287,3752922081,2463760020,16,1735,1222173794,34,1222173799,139,22,2359,27,6
10288,2463760020,3752921423,14,1268,1222173794,242,1222173799,340,2191,22,27,6
10289,2463760020,3752921422,12,1152,1222173794,263,1222173799,330,4561,22,27,6
10290,3752980872,2463760020,13,2264,1222173794,530,1222173799,318,22,2952,27,6
10291,3752921423,2463760020,15,1683,1222173794,559,1222173799,340,22,2191,27,6
10292,3752921422,2463760020,14,1631,1222173794,559,1222173799,330,22,4561,27,6
10293,2463760020,3752922103,12,1152,1222173794,722,1222173799,500,3228,22,27,6
10294,2463760020,3752920928,12,1152,1222173794,785,1222173799,211,2792,22,27,6
10295,2463760020,3752921448,14,1268,1222173794,902,1222173799,701,2774,22,27,6
10296,3752922103,2463760020,15,1683,1222173795,12,1222173799,500,22,3228,27,6
10297,3752920928,2463760020,16,1739,1222173795,53,1222173799,211,22,2792,27,6
10298,2463760020,3752921428,12,1152,1222173795,159,1222173799,710,1494,22,27,6
10299,3752921448,2463760020,14,1631,1222173795,180,1222173799,701,22,2774,27,6
10300,2463760020,3752980803,12,1152,1222173795,223,1222173799,766,1096,22,27,6
10301,2463760020,3752980802,12,1152,1222173795,376,1222173799,899,1152,22,27,6
10302,3752921428,2463760020,14,1631,1222173795,435,1222173799,710,22,1494,27,6
10303,3752980803,2463760020,14,2311,1222173795,464,1222173799,766,22,1096,27,6
10304,3752980802,2463760020,14,2311,1222173795,617,1222173799,899,22,1152,27,6
10305,2463760020,3752981152,14,1264,1222173796,505,1222173799,135,3503,22,27,6
10306,2463760020,3752980937,12,1152,1222173796,534,1222173799,54,4008,22,27,6
10307,3752981152,2463760020,13,2041,1222173796,756,1222173799,135,22,3503,27,6
10308,3752980937,2463760020,12,1865,1222173796,791,1222173799,54,22,4008,27,6
10309,2463760020,3752981025,12,1152,1222173796,807,1222173799,223,2005,22,27,6
10310,2463760020,3752980554,12,1152,1222173796,890,1222173799,126,3086,22,27,6
10311,2463760020,3752981991,12,1168,1222173796,911,1222173799,583,4468,22,27,6
10312,3752981025,2463760020,12,1865,1222173797,55,1222173799,223,22,2005,27,6
10313,2463760020,3752923613,12,1152,1222173797,66,1222173799,638,1484,22,27,6
10314,2463760020,3752981087,12,1152,1222173797,113,1222173799,279,3964,22,27,6
10315,3752980554,2463760020,14,1981,1222173797,128,1222173799,126,22,3086,27,6
10316,3752981991,2463760020,15,1911,1222173797,167,1222173799,583,22,4468,27,6
10317,2463760020,3752982003,12,1152,1222173797,174,1222173799,505,4388,22,27,6
10318,3752923613,2463760020,10,1765,1222173797,297,1222173799,638,22,1484,27,6
